scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat33.0_lon-4.5_20231025_T30SUB_t095,25.939541,0.788508,0.693286,1.809910,0.050469,0.710877,0.823732
lat33.0_lon-4.5_20231025_T30SUB_t101,29.510096,0.847763,0.633201,1.164868,0.033458,0.785331,0.891365
lat33.0_lon-4.5_20231025_T30SUB_t148,28.432578,0.819597,0.691593,1.135430,0.037877,0.727251,0.819000
lat33.0_lon-4.5_20231025_T30SUB_t176,32.788632,0.906839,0.884979,0.866801,0.022939,0.841832,0.954935
lat33.0_lon-4.5_20231025_T30SUB_t198,32.538672,0.921540,1.173280,0.942520,0.023608,0.882830,0.978917
lat33.0_lon54.0_20240622_T39SYS_t099,35.941773,0.938980,0.436593,0.444940,0.015956,0.864980,0.976546
lat33.0_lon54.0_20240622_T39SYS_t115,38.004256,0.963507,0.393831,0.432552,0.012583,0.900810,0.991565
lat34.5_lon-118.5_20250801_T11SLU_t046,35.474150,0.909127,0.693644,0.584714,0.016838,0.818932,0.919277
lat34.5_lon-118.5_20250801_T11SLU_t066,38.408582,0.959043,0.823779,0.458717,0.012011,0.922182,0.972629
lat34.5_lon-118.5_20250801_T11SLU_t101,29.119092,0.808819,1.535833,1.849664,0.034998,0.725128,0.857849
lat34.5_lon-118.5_20250801_T11SLU_t106,30.788086,0.823144,1.266455,1.365558,0.028880,0.709492,0.905355
lat34.5_lon-118.5_20250801_T11SLU_t107,34.710930,0.908506,0.757899,0.783475,0.018385,0.836400,0.945676
lat34.5_lon-118.5_20250801_T11SLU_t156,29.749577,0.782465,1.321312,2.401142,0.032548,0.561958,0.729975
lat34.5_lon-118.5_20250801_T11SLU_t162,33.203011,0.852046,1.194181,1.869593,0.021870,0.609743,0.778113
lat34.5_lon-118.5_20250801_T11SLU_t174,30.146829,0.796576,1.629559,3.051256,0.031093,0.567847,0.611673
lat34.5_lon-118.5_20250801_T11SLU_t182,28.536172,0.724329,1.208957,1.824016,0.037428,0.546743,0.841992
lat34.5_lon-118.5_20250801_T11SLU_t215,27.253360,0.765872,2.149333,2.319752,0.043384,0.691265,0.883417
lat34.5_lon-118.5_20250801_T11SLU_t217,29.484553,0.801383,1.286019,1.769768,0.033556,0.716366,0.905530
lat34.5_lon-118.5_20250801_T11SLU_t237,31.154793,0.785074,1.801090,2.357559,0.027686,0.601709,0.822867
lat34.5_lon-118.5_20250801_T11SLU_t243,27.970393,0.673870,1.492382,2.525260,0.039947,0.470962,0.522701
lat34.5_lon-118.5_20250801_T11SLU_t252,40.428337,0.956381,1.760023,1.769086,0.009519,0.821569,0.921700
lat34.5_lon52.5_20260130_T39SXU_t092,33.724914,0.948768,0.490313,0.660149,0.020595,0.894063,0.971058
lat34.5_lon52.5_20260130_T39SXU_t095,32.958954,0.885864,0.536028,0.813999,0.022493,0.815402,0.897925
lat34.5_lon52.5_20260130_T39SXU_t103,28.626710,0.804637,0.965463,2.147102,0.037039,0.720679,0.803444
lat35.5_lon-98.0_20240821_T14SNE_t040,33.546479,0.941229,1.474728,0.916977,0.021022,0.905438,0.951147
lat35.5_lon-98.0_20240821_T14SNE_t153,32.024765,0.939115,1.806859,1.197272,0.025047,0.921510,0.966247
lat35.7_lon51.4_20250602_T39SWV_t009,27.131427,0.749111,1.779973,2.669083,0.043998,0.587716,0.752378
lat35.7_lon51.4_20250602_T39SWV_t014,27.224604,0.728348,1.407413,1.906476,0.043528,0.582591,0.801315
lat35.7_lon51.4_20250602_T39SWV_t027,34.390600,0.901866,1.142848,2.158008,0.019075,0.642971,0.769679
lat35.7_lon51.4_20250602_T39SWV_t105,37.690523,0.950163,1.365152,1.394248,0.013046,0.869489,0.937839
lat36.0_lon71.0_20231005_T42SXE_t115,25.130907,0.797191,4.057933,5.954226,0.055393,0.703156,0.813777
lat36.1_lon-112.11_20230623_T12SUF_t144,31.976248,0.870123,0.694136,1.111188,0.025188,0.765554,0.842209
lat36.1_lon-112.11_20230623_T12SUF_t161,27.925355,0.816041,0.820925,1.762521,0.040154,0.696799,0.704455
lat36.1_lon-112.11_20230623_T12SUF_t183,34.541978,0.899602,0.982328,0.967925,0.018746,0.811018,0.894642
lat36.1_lon-112.11_20230623_T12SUF_t195,29.369286,0.783449,0.731376,1.641546,0.034004,0.580799,0.622707
lat36.1_lon-112.11_20230623_T12SUF_t200,27.610667,0.759799,1.345841,2.015175,0.041636,0.616320,0.764330
lat36.5_lon-119.5_20250601_T11SKA_t150,36.177928,0.950582,1.948654,1.170852,0.015528,0.867579,0.965710
lat36.5_lon-119.5_20250601_T11SKA_t156,28.492209,0.874115,2.876583,2.162142,0.037617,0.825649,0.917250
lat36.5_lon-119.5_20250601_T11SKA_t166,33.497880,0.954908,1.415013,1.122562,0.021140,0.879410,0.969385
lat36.5_lon-119.5_20250601_T11SKA_t183,29.881967,0.910744,2.065883,1.630915,0.032055,0.804085,0.916249
lat36.5_lon-119.5_20250601_T11SKA_t185,33.461316,0.933249,2.008973,1.360022,0.021229,0.839210,0.973643
lat37.0_lon-118.5_20250619_T11SLA_t083,32.940368,0.890828,2.716435,2.679280,0.022541,0.776107,0.893329
lat37.0_lon-118.5_20250619_T11SLA_t104,30.339244,0.856096,0.752207,1.072665,0.030411,0.760837,0.859840
lat37.0_lon-118.5_20250619_T11SLA_t151,28.743135,0.812056,1.670823,2.270830,0.036546,0.721830,0.816100
lat37.0_lon-6.3_20240821_T29SQB_t113,29.989576,0.810039,1.584701,1.512430,0.031661,0.730089,0.807292
lat37.0_lon-6.3_20240821_T29SQB_t130,33.352546,0.905247,1.392977,1.119213,0.021497,0.849272,0.960404
lat37.0_lon-6.3_20240821_T29SQB_t138,31.093754,0.925131,2.120583,1.260699,0.027881,0.906137,0.956699
lat37.0_lon-6.3_20240821_T29SQB_t150,34.324311,0.940660,1.121572,0.758612,0.019221,0.900236,0.960935
lat37.0_lon-6.3_20240821_T29SQB_t152,33.360543,0.920787,1.215352,0.798997,0.021477,0.879184,0.947436
lat37.0_lon-6.3_20240821_T29SQB_t195,33.627065,0.937892,1.189312,0.914824,0.020828,0.910454,0.954644
lat37.0_lon-6.3_20240821_T29SQB_t219,33.252984,0.928959,1.551548,1.085991,0.021745,0.886294,0.973193
lat37.0_lon-6.3_20240821_T29SQB_t221,33.524041,0.921121,1.447368,1.106079,0.021076,0.884365,0.962267
lat37.0_lon-6.3_20240821_T29SQB_t239,30.878166,0.917988,1.801655,1.294016,0.028582,0.894908,0.961501
lat37.5_lon-120.0_20250619_T10SGG_t036,36.322561,0.943156,0.714208,0.643205,0.015271,0.893388,0.952180
lat38.5_lon-8.0_20230407_T29SNC_t058,30.179071,0.886823,1.400116,1.604799,0.030978,0.788865,0.845053
lat38.5_lon-8.0_20230407_T29SNC_t105,35.963787,0.931168,1.301328,1.202864,0.015915,0.816523,0.912894
lat38.5_lon-8.0_20230407_T29SNC_t154,32.918969,0.922377,1.409186,0.992724,0.022597,0.873849,0.957353
lat38.5_lon-8.0_20230407_T29SNC_t155,32.004322,0.928890,1.731289,1.194890,0.025106,0.888558,0.940110
lat38.5_lon-8.0_20230407_T29SNC_t156,31.758089,0.900024,1.651392,1.239757,0.025828,0.842241,0.913240
lat38.5_lon-8.0_20230407_T29SNC_t250,32.388685,0.925029,2.016655,1.479346,0.024020,0.878151,0.947101
lat38.5_lon-98.5_20230822_T14SNH_t091,31.428361,0.918321,2.270423,1.440533,0.026828,0.870786,0.948159
lat38.5_lon-98.5_20230822_T14SNH_t095,28.975395,0.870967,2.278648,1.359980,0.035582,0.760629,0.877109
lat38.5_lon-98.5_20230822_T14SNH_t097,31.624078,0.909380,1.671123,1.310087,0.026230,0.840275,0.923488
lat38.5_lon-98.5_20230822_T14SNH_t191,35.274720,0.934354,1.152714,0.908035,0.017229,0.859835,0.957040
lat38.5_lon-98.5_20230822_T14SNH_t195,29.826152,0.916413,2.526348,1.577870,0.032262,0.878975,0.947410
lat38.5_lon-98.5_20230822_T14SNH_t246,30.277813,0.919861,1.931355,1.580260,0.030627,0.877474,0.948207
lat39.0_lon-106.0_20231006_T13SCD_t052,26.860728,0.875119,2.080715,4.500339,0.045390,0.801994,0.917107
lat39.0_lon-106.0_20231006_T13SCD_t073,29.353916,0.859364,3.075073,4.360050,0.034065,0.773942,0.865529
lat39.0_lon-106.0_20231006_T13SCD_t091,27.684377,0.794748,6.039208,6.502856,0.041284,0.679572,0.789481
lat39.0_lon-106.0_20231006_T13SCD_t093,30.332586,0.864630,2.566999,4.973361,0.030435,0.723027,0.845555
lat39.0_lon-106.0_20231006_T13SCD_t096,29.379844,0.841461,4.487418,4.770101,0.033963,0.748690,0.822482
lat39.0_lon-106.0_20231006_T13SCD_t106,30.607473,0.831797,4.928340,5.949787,0.029487,0.667827,0.807900
lat39.0_lon-106.0_20231006_T13SCD_t114,24.303156,0.842874,2.790864,4.156839,0.060932,0.781215,0.894753
lat39.5_lon-104.0_20230606_T13SED_t077,28.268317,0.784284,3.738727,2.563439,0.038600,0.624836,0.897573
lat40.0_lon116.5_20250403_T50TMK_t162,36.698641,0.877976,1.860295,2.176247,0.014624,0.638153,0.844563
lat40.0_lon116.5_20250403_T50TMK_t225,34.095677,0.885434,1.412855,1.345669,0.019734,0.813646,0.900304
lat40.0_lon116.5_20250403_T50TMK_t246,35.661677,0.888499,1.773329,1.659266,0.016478,0.737919,0.867463
lat40.0_lon116.5_20250403_T50TMK_t261,31.733928,0.867824,1.684523,1.501694,0.025900,0.791351,0.868182
lat40.0_lon116.5_20250403_T50TMK_t262,33.507804,0.830313,2.400098,2.277254,0.021116,0.624841,0.775408
lat41.0_lon-124.0_20250603_T10TDL_t042,31.073874,0.870488,1.515676,2.482856,0.027945,0.729328,0.848673
lat42.0_lon-101.0_20231006_T14TLM_t037,32.420237,0.899954,0.796972,0.978006,0.023933,0.820401,0.902259
lat42.0_lon-101.0_20231006_T14TLM_t040,30.962440,0.884471,1.480316,1.247984,0.028306,0.830132,0.940893
lat42.0_lon-101.0_20231006_T14TLM_t142,31.917472,0.877283,0.773342,1.083308,0.025359,0.755792,0.852737
lat42.0_lon115.0_20230623_T50TLM_t158,35.242539,0.915385,1.150181,0.701162,0.017293,0.784119,0.891925
lat42.0_lon13.5_20230822_T33TUG_t103,26.919844,0.716580,1.290992,2.305387,0.045082,0.442336,0.682166
lat42.0_lon13.5_20230822_T33TUG_t140,25.807821,0.730681,1.435389,2.541244,0.051240,0.540542,0.623785
lat42.0_lon13.5_20230822_T33TUG_t147,32.022988,0.891002,2.116534,1.462194,0.025052,0.839268,0.915719
lat42.0_lon13.5_20230822_T33TUG_t199,25.805219,0.704644,1.358736,3.405700,0.051255,0.365304,0.416455
lat42.0_lon13.5_20230822_T33TUG_t214,33.316069,0.873754,2.046871,2.207598,0.021587,0.704057,0.781163
lat42.0_lon13.5_20230822_T33TUG_t219,22.439726,0.622863,1.406981,3.673912,0.075512,0.255884,0.552945
lat42.0_lon13.5_20230822_T33TUG_t234,30.258572,0.841564,2.442860,1.896674,0.030695,0.778258,0.859511
lat42.5_lon-106.5_20250818_T13TCH_t083,32.301002,0.904772,1.361647,1.066129,0.024263,0.827342,0.924491
lat42.5_lon-106.5_20250818_T13TCH_t192,30.113544,0.889838,2.416031,1.496092,0.031212,0.848877,0.934783
lat42.5_lon-106.5_20250818_T13TCH_t238,31.193127,0.842604,0.658887,0.924272,0.027564,0.710205,0.844053
lat42.5_lon-106.5_20250818_T13TCH_t260,37.051620,0.946969,0.561399,0.731085,0.014042,0.837919,0.946278
lat42.7_lon0.5_20250803_T31TCH_t124,25.564997,0.709308,2.173114,3.468656,0.052693,0.502416,0.761980
lat42.7_lon0.5_20250803_T31TCH_t136,27.443606,0.665396,2.278204,4.138085,0.042444,0.324590,0.651011
lat42.7_lon0.5_20250803_T31TCH_t177,22.952940,0.580344,2.839603,4.975514,0.071179,0.355380,0.632857
lat42.7_lon0.5_20250803_T31TCH_t186,23.573049,0.623670,2.591036,3.623602,0.066275,0.474548,0.779573
lat43.5_lon104.0_20230822_T48TVP_t072,39.979683,0.959128,0.366410,0.355911,0.010023,0.799709,0.957618
lat44.0_lon-71.5_20250603_T19TCJ_t118,32.368903,0.914202,0.810580,1.307511,0.024074,0.772827,0.875321
lat45.0_lon11.0_20231008_T32TPQ_t057,33.384889,0.933828,1.878574,1.208907,0.021417,0.897371,0.937932
lat45.0_lon11.0_20231008_T32TPQ_t084,40.333140,0.959065,2.138721,1.544527,0.009624,0.883415,0.922546
lat45.5_lon40.0_20230808_T37TEL_t093,32.852093,0.933907,1.997606,1.385796,0.022772,0.842638,0.969219
lat45.5_lon40.0_20230808_T37TEL_t108,33.516040,0.933013,1.706940,1.337645,0.021096,0.813392,0.976187
lat45.5_lon40.0_20230808_T37TEL_t110,39.615056,0.966668,2.976911,1.631440,0.010453,0.884960,0.969016
lat45.5_lon40.0_20230808_T37TEL_t114,32.402130,0.928164,2.044847,1.148339,0.023982,0.879278,0.975792
lat45.5_lon40.0_20230808_T37TEL_t150,38.257614,0.959098,2.761345,1.390306,0.012221,0.902633,0.972208
lat45.5_lon40.0_20230808_T37TEL_t165,33.818602,0.952296,1.753687,1.108333,0.020374,0.900153,0.977239
lat45.5_lon40.0_20230808_T37TEL_t183,35.802194,0.960626,2.246986,1.260659,0.016214,0.889660,0.977767
lat45.5_lon40.0_20230808_T37TEL_t191,41.129583,0.974333,1.980566,1.328726,0.008781,0.886503,0.976036
lat46.0_lon-122.0_20250417_T10TES_t076,25.581214,0.700536,1.553732,4.799315,0.052594,0.399755,0.555639
lat46.0_lon-122.0_20250417_T10TES_t183,30.444981,0.820631,1.476785,5.264423,0.030044,0.468559,0.700598
lat46.0_lon-122.0_20250417_T10TES_t197,31.704213,0.844345,3.718443,5.350066,0.025989,0.598517,0.841720
lat46.0_lon-122.0_20250417_T10TES_t198,28.108377,0.823064,3.071502,6.670093,0.039317,0.571904,0.844031
lat46.0_lon-122.0_20250417_T10TES_t213,32.080238,0.874067,2.522944,3.032039,0.024888,0.745509,0.884380
lat47.0_lon-108.0_20240806_T12TYT_t059,29.055967,0.803356,1.387102,1.461561,0.035253,0.701599,0.838949
lat47.0_lon-108.0_20240806_T12TYT_t103,31.134258,0.846421,1.232405,1.137361,0.027752,0.747590,0.852136
lat47.0_lon-108.0_20240806_T12TYT_t149,33.927917,0.872302,0.686904,0.707112,0.020119,0.739511,0.844063
lat47.0_lon-108.0_20240806_T12TYT_t181,34.027210,0.890672,1.213868,0.925223,0.019890,0.753513,0.834711
lat47.0_lon-108.0_20240806_T12TYT_t201,36.886684,0.924796,0.671222,0.584019,0.014311,0.782787,0.927557
lat47.5_lon-100.5_20231008_T14TLT_t028,33.774443,0.924466,2.442186,1.237230,0.020478,0.852121,0.955758
lat47.5_lon-100.5_20231008_T14TLT_t089,29.075920,0.874502,2.498269,1.945679,0.035173,0.805944,0.900188
lat47.5_lon-100.5_20231008_T14TLT_t105,30.329822,0.857296,1.972223,1.709091,0.030445,0.761821,0.908600
lat47.5_lon-100.5_20231008_T14TLT_t111,32.764266,0.920018,2.196046,1.440626,0.023003,0.842882,0.938126
lat47.5_lon-100.5_20231008_T14TLT_t126,31.796826,0.911308,2.835641,2.008691,0.025713,0.830148,0.941772
lat47.5_lon-100.5_20231008_T14TLT_t147,32.294953,0.916581,2.210011,1.352390,0.024280,0.829616,0.949321
lat47.5_lon-100.5_20231008_T14TLT_t227,31.117940,0.869887,1.487566,1.407374,0.027804,0.795217,0.882473
lat47.5_lon24.5_20250805_T35TLN_t130,32.530418,0.914343,1.273885,1.807441,0.023631,0.800275,0.961056
lat47.5_lon24.5_20250805_T35TLN_t131,34.334378,0.917013,1.335948,2.706062,0.019199,0.768282,0.885689
lat47.5_lon24.5_20250805_T35TLN_t156,27.377341,0.774928,1.312142,3.022978,0.042769,0.579770,0.710132
lat47.5_lon24.5_20250805_T35TLN_t178,33.673695,0.900811,1.544344,2.692447,0.020716,0.771824,0.863046
lat49.0_lon13.2_20250406_T32UQV_t071,35.607126,0.913020,2.952613,2.154221,0.016582,0.828670,0.919564
lat49.0_lon13.2_20250406_T32UQV_t084,28.761024,0.857770,2.993645,2.116906,0.036471,0.826125,0.928755
lat49.0_lon13.2_20250406_T32UQV_t085,35.860756,0.914588,3.065128,2.462943,0.016105,0.832376,0.924641
lat49.0_lon13.2_20250406_T32UQV_t094,32.814349,0.880173,3.072635,2.218442,0.022871,0.794871,0.923447
lat49.0_lon34.0_20250606_T36UWV_t023,32.641070,0.940203,2.125806,1.080813,0.023332,0.869870,0.937139
lat49.0_lon34.0_20250606_T36UWV_t063,31.282334,0.910855,2.666647,1.316386,0.027282,0.849225,0.944712
lat49.0_lon34.0_20250606_T36UWV_t069,32.716674,0.935012,1.628498,1.177616,0.023130,0.874000,0.972016
lat49.0_lon66.0_20230818_T41UQQ_t023,41.285699,0.965741,0.423392,0.282652,0.008624,0.897783,0.970918
lat49.2_lon20.0_20250815_T34UDV_t022,26.004849,0.817182,0.987787,2.943551,0.050091,0.606121,0.792778
lat49.2_lon20.0_20250815_T34UDV_t034,29.870599,0.885046,1.673308,2.213029,0.032097,0.805318,0.910410
lat49.2_lon20.0_20250815_T34UDV_t056,27.161864,0.777781,1.486379,3.021196,0.043844,0.542547,0.758975
lat49.2_lon20.0_20250815_T34UDV_t090,28.342554,0.887362,1.047052,2.330872,0.038271,0.790659,0.897087
lat49.2_lon20.0_20250815_T34UDV_t137,31.644657,0.892338,2.060594,2.189741,0.026168,0.806104,0.911595
lat51.0_lon-106.5_20250408_T13UCS_t042,31.134613,0.813963,5.395881,3.302751,0.027750,0.676173,0.813098
lat51.0_lon46.0_20241013_T38UNB_t016,34.472302,0.946568,1.243383,1.065369,0.018897,0.877066,0.972525
lat51.0_lon46.0_20241013_T38UNB_t033,36.218269,0.959034,1.180226,0.894097,0.015456,0.902720,0.971245
lat51.0_lon46.0_20241013_T38UNB_t046,34.748071,0.943407,1.263199,0.924521,0.018306,0.888578,0.970186
lat51.0_lon46.0_20241013_T38UNB_t072,36.131768,0.956225,1.141848,0.850098,0.015610,0.907265,0.973139
lat51.0_lon46.0_20241013_T38UNB_t076,33.948704,0.947207,0.920427,0.796811,0.020071,0.876833,0.956069
lat51.0_lon46.0_20241013_T38UNB_t117,31.266257,0.909878,1.342641,1.256911,0.027333,0.813507,0.914260
lat51.0_lon46.0_20241013_T38UNB_t173,34.265264,0.936178,1.018624,0.817479,0.019352,0.830022,0.955807
lat51.0_lon46.0_20241013_T38UNB_t177,28.542166,0.806501,1.421376,2.495049,0.037402,0.711227,0.807763
lat51.0_lon67.0_20230613_T42UUB_t192,28.439917,0.818358,2.674267,1.975981,0.037845,0.510911,0.861948
lat51.0_lon67.0_20230613_T42UUB_t219,41.876499,0.981259,0.477440,0.281517,0.008057,0.863625,0.966191
lat51.5_lon-0.1_20230613_T30UXC_t124,38.305373,0.930693,2.633051,2.673290,0.012154,0.759451,0.872517
lat7.5_lon30.5_20241128_T35NRJ_t025,36.096689,0.954112,1.212394,0.702297,0.015673,0.897139,0.976000
lat7.5_lon30.5_20241128_T35NRJ_t027,34.834415,0.945567,1.251873,0.892893,0.018125,0.850660,0.948103
lat7.5_lon30.5_20241128_T35NRJ_t072,33.840814,0.938983,1.242465,0.870606,0.020322,0.893925,0.968310
lat7.5_lon30.5_20241128_T35NRJ_t086,36.179225,0.965312,1.215581,1.373167,0.015525,0.942378,0.976835
lat7.5_lon30.5_20241128_T35NRJ_t099,35.809415,0.946234,0.828288,0.932007,0.016201,0.859683,0.975071
lat7.5_lon30.5_20241128_T35NRJ_t105,32.643884,0.947844,1.177436,0.983641,0.023324,0.890900,0.943303
lat7.5_lon30.5_20241128_T35NRJ_t133,32.150465,0.926514,1.730398,1.328355,0.024687,0.845606,0.961343
lat7.5_lon30.5_20241128_T35NRJ_t150,35.975712,0.957084,1.071402,0.851460,0.015893,0.902031,0.975429
lat7.5_lon30.5_20241128_T35NRJ_t183,37.323048,0.958957,0.896221,0.759067,0.013610,0.882748,0.962875
lat7.5_lon30.5_20241128_T35NRJ_t184,34.827097,0.933243,1.095540,1.150278,0.018140,0.852275,0.970717
lat9.5_lon7.5_20241128_T32PLR_t054,34.160202,0.920501,1.297003,0.976175,0.019588,0.866279,0.929003
lat9.5_lon7.5_20241128_T32PLR_t092,33.275453,0.922230,1.304685,0.827924,0.021688,0.883225,0.936165
lat9.5_lon7.5_20241128_T32PLR_t136,30.471871,0.847239,1.438824,1.341275,0.029951,0.784217,0.903267
lat9.5_lon7.5_20241128_T32PLR_t137,28.488823,0.804133,1.385838,1.830008,0.037632,0.709956,0.764873
MEAN,32.752746,0.886263,1.461024,1.551748,0.025406,0.787816,0.892838
