scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat23.0_lon88.0_20231227_T45QXF_t068,31.253675,0.857840,3.036191,2.224420,0.027373,0.777996,0.932378
lat23.0_lon88.0_20231227_T45QXF_t075,33.446919,0.926776,1.988503,1.165964,0.021264,0.872592,0.926937
lat23.0_lon88.0_20231227_T45QXF_t101,35.145564,0.920093,2.358006,1.268344,0.017487,0.836693,0.930126
lat23.0_lon88.0_20231227_T45QXF_t110,32.437316,0.852375,2.997333,1.595655,0.023885,0.772062,0.911135
lat23.5_lon58.5_20231226_T40QFL_t021,25.967729,0.537769,3.246109,4.930438,0.050305,0.406924,0.641294
lat23.5_lon58.5_20231226_T40QFL_t129,25.863425,0.648135,2.159762,3.336681,0.050913,0.565644,0.800051
lat23.5_lon58.5_20231226_T40QFL_t173,31.795021,0.841068,1.218557,1.547677,0.025719,0.763181,0.865223
lat23.5_lon58.5_20231226_T40QFL_t182,29.196153,0.780154,2.486780,2.493785,0.034689,0.705023,0.867685
lat23.5_lon69.5_20231003_T42QWL_t009,35.684625,0.955297,1.177199,0.711148,0.016435,0.934946,0.958706
lat23.5_lon69.5_20231003_T42QWL_t019,34.089235,0.937341,1.371579,0.961668,0.019749,0.914902,0.958073
lat26.0_lon-99.5_20230627_T14RMP_t013,33.313227,0.859987,0.854993,1.117458,0.021594,0.702257,0.831254
lat26.0_lon-99.5_20230627_T14RMP_t028,40.700519,0.967689,1.258275,1.067660,0.009225,0.935369,0.970523
lat26.5_lon71.0_20250131_T42RYQ_t013,35.024741,0.918498,0.797999,0.509680,0.017732,0.806020,0.895458
lat26.5_lon71.0_20250131_T42RYQ_t025,35.119545,0.908034,1.375004,0.942624,0.017540,0.780650,0.857256
lat26.5_lon71.0_20250131_T42RYQ_t050,31.732781,0.876591,2.604449,1.511614,0.025904,0.793464,0.923938
lat26.5_lon71.0_20250131_T42RYQ_t056,32.079396,0.863551,1.241312,0.820839,0.024890,0.762137,0.881029
lat26.5_lon71.0_20250131_T42RYQ_t059,33.936512,0.931722,1.370246,0.752536,0.020099,0.876592,0.946389
